id,brand,year,engine_size,value
id_10592,ford,2015,2000,6550
id_60223,ferrari,2013,3600,74900
id_65335,bmw,2010,4000,14700
id_13765,bmw,2008,4000,2200
id_30569,vw,2008,2300,4300
id_50514,vw,2008,1200,3950
id_56797,vw,2016,1900,11650
id_11635,kia,2017,1100,8950
id_45166,ford,2008,2000,750
id_9029,ford,2015,2200,9550
id_47274,ford,2014,1800,5400
id_48278,vw,2008,1900,200
id_38209,ferrari,2015,5700,89700
id_72057,vw,2010,1700,3800
id_40496,ford,2015,1800,7850
id_86151,ford,2013,3000,5350
id_7446,vw,2015,1900,8050
id_52966,vw,2014,3600,14100
id_93687,vw,2014,2300,8800
id_97913,ford,2012,1400,4400
id_55800,ford,2012,1600,1200
id_84670,vw,2012,1500,4450
id_1033,kia,2014,1200,5050
id_77910,ford,2016,1100,5750
id_15993,ford,2012,1400,4500
id_99661,ford,2016,2000,7250
id_74942,vw,2015,1700,7450
id_33563,vw,2016,1200,11500
id_75485,bmw,2011,4000,13900
id_76879,bmw,2008,4500,9200
id_10014,ford,2014,1600,4600
id_73155,ford,2012,1600,1200
id_63808,ford,2012,2200,6300
id_42707,vw,2015,1200,8950
id_39862,kia,2009,1200,2850
id_6270,kia,2010,1400,2300
id_6146,ford,2016,2500,11800
id_62611,ford,2010,1600,1550
id_3862,ford,2013,1800,1650
id_58875,bmw,2011,3000,10900
id_68505,bmw,2015,2500,18700
id_954,vw,2017,1700,10500
id_40086,bmw,2012,2500,11800
id_22049,ford,2008,3000,750
id_94314,vw,2016,1900,10550
id_10555,ford,2014,1100,4100
id_72639,vw,2008,3600,350
id_64680,vw,2015,2300,10450
id_84414,kia,2009,1100,500
id_66345,bmw,2013,2500,13600
id_75832,ford,2015,1600,7050
id_26015,ford,2009,2200,850
id_43304,ford,2017,2500,11950
id_91887,kia,2011,1200,3900
id_23398,vw,2009,1700,4450
id_32639,vw,2008,1700,3150
id_58087,kia,2014,1200,6150
id_24053,kia,2015,1400,6200
id_65764,ford,2014,1100,4250
id_4029,ford,2013,1100,4200
id_19619,ford,2012,1100,2200
id_33815,vw,2015,1500,9200
id_58146,kia,2013,1000,4100
id_57839,vw,2011,1700,7350
id_65592,ford,2017,1400,8650
id_51489,vw,2008,1200,5500
id_56964,bmw,2009,3000,9700
id_66622,kia,2015,1200,6150
id_71301,vw,2013,2300,10350
id_33938,vw,2014,1900,11150
id_25334,bmw,2008,1800,5300
id_14169,vw,2010,2300,3800
id_92300,bmw,2010,2300,9650
id_47683,ford,2014,2200,6100
id_50218,bmw,2012,2500,13850
id_60356,ford,2017,2500,12250
id_26042,ford,2014,1600,6750
id_73244,ford,2015,1100,3450
id_30854,kia,2015,800,4300
id_65493,ford,2016,2500,8100
id_7836,ford,2008,1600,750
id_48809,ford,2011,2500,2550
id_64457,ford,2009,1100,850
id_95772,ford,2017,2500,12450
id_43309,ford,2014,1600,4850
id_59661,vw,2015,1700,11250
id_65115,bmw,2012,1800,8500
id_42744,vw,2015,1700,9600
id_82639,vw,2015,2300,10100
id_54300,ford,2011,2500,5500
id_7642,vw,2008,1500,1250
id_33771,vw,2014,3600,10700
id_1497,bmw,2009,4000,7950
id_77172,bmw,2008,2500,7700
id_65410,ferrari,2013,5700,57450
id_72934,ford,2016,2000,9650
id_33050,vw,2009,1700,2950
id_35414,bmw,2016,1800,13950
id_5243,bmw,2013,3000,13250
id_90754,vw,2017,1500,12850
id_64752,bmw,2016,4000,22950
id_69149,vw,2011,2300,6100
id_28572,kia,2013,1000,4550
id_19625,vw,2012,1500,2700
id_91035,vw,2009,1700,4700
id_77648,bmw,2017,4000,29000
id_90063,ford,2012,2500,5650
id_22617,bmw,2012,2300,5500
id_66437,vw,2015,1900,9750
id_30728,ford,2017,1600,9200
id_59101,ford,2011,1100,1100
id_92566,ford,2013,1100,1650
id_17620,kia,2017,1200,6900
id_45588,vw,2012,1700,7500
id_55726,vw,2010,1200,3800
id_2751,vw,2008,1900,3350
id_71064,ferrari,2009,4500,41600
id_94845,bmw,2011,4500,11750
id_14331,bmw,2015,3500,14800
id_51136,ford,2014,1800,4900
id_93790,ford,2012,2000,3700
id_22018,vw,2016,3600,18550
id_55331,ford,2012,1600,2200
id_56365,kia,2008,1200,1050
id_12582,kia,2015,1000,4650
id_90441,ford,2015,1400,4250
id_73215,ford,2014,2200,6750
id_60368,ford,2016,2000,8600
id_81699,vw,2010,1500,3800
id_92310,ford,2015,1600,6750
id_19379,bmw,2017,1800,18650
id_41848,vw,2008,1700,3500
id_10118,ferrari,2009,5000,135750
id_41197,kia,2008,1100,1050
id_29222,ford,2015,1600,3650
id_43474,ford,2011,2500,2950
id_1847,vw,2013,1500,6650
id_43911,ford,2016,1800,7950
id_86200,vw,2010,1900,3800
id_99291,bmw,2017,1800,19750
id_53954,ford,2009,1100,850
id_36595,bmw,2014,4000,17900
id_15020,ford,2015,1100,2250
id_136,vw,2010,2300,3800
id_63389,vw,2009,3600,8450
id_48981,kia,2009,1000,2800
id_29776,ford,2013,1400,1650
id_37705,vw,2009,1500,4700
id_86756,vw,2010,1200,3800
id_66926,bmw,2010,2300,4850
id_71196,ford,2013,1100,3300
id_83487,kia,2014,1000,4100
id_34904,bmw,2013,4000,22650
id_32358,bmw,2011,2300,9250
id_85747,vw,2009,1700,2250
id_93531,bmw,2016,1800,15650
id_17522,vw,2017,1500,11750
id_41434,vw,2013,1200,9300
id_11551,bmw,2014,4000,27450
id_61735,vw,2015,1900,9900
id_33773,ford,2016,2200,7450
id_67546,ford,2014,1600,5400
id_41291,ford,2013,1100,1650
id_85810,vw,2013,1700,6900
id_56632,ford,2017,2200,13250
id_39934,bmw,2016,4000,28550
id_43656,vw,2010,1500,3800
id_42172,kia,2010,1000,950
id_51428,ford,2010,1100,1950
id_21127,ford,2009,2500,2600
id_91996,ford,2017,2000,10600
id_3990,vw,2016,1700,11600
id_38346,vw,2014,1200,7200
id_12263,ford,2013,1800,2700
id_8709,ford,2008,1400,750
id_25475,vw,2012,3600,11650
id_32676,bmw,2014,3500,19650
id_90109,bmw,2015,2300,20250
id_31573,vw,2017,1500,12750
id_78942,kia,2012,1000,2450
id_91346,bmw,2013,4000,21350
id_52025,ford,2017,1400,9600
id_65628,ford,2014,2200,6900
id_44118,vw,2009,3600,9250
id_75524,bmw,2014,2500,18300
id_71219,ford,2010,1800,1800
id_42271,bmw,2010,1800,7600
id_69204,vw,2011,1500,5450
id_65595,vw,2017,3600,20200
id_62098,bmw,2016,1800,15100
id_72344,bmw,2013,2500,13950
id_27919,vw,2011,1900,5200
id_4975,ford,2012,1800,1200
id_60923,bmw,2016,2300,13750
id_26286,vw,2009,3600,5900
id_30905,vw,2016,1700,12400
id_77397,vw,2016,1500,9950
id_93763,bmw,2009,4500,9100
id_53372,vw,2014,1900,9800
id_58394,vw,2016,3600,15200
id_52801,ford,2015,1400,6150
id_66203,vw,2014,1700,7500
id_80600,ford,2016,1600,8500
id_17665,ford,2014,2500,4000
id_41810,vw,2012,1900,10150
id_90880,bmw,2017,2300,23800
id_44678,ford,2010,2500,2850
id_77005,bmw,2015,2300,18100
id_24187,ford,2014,2500,7050
id_96546,ford,2016,2000,8800
id_34483,vw,2013,1200,4450
id_41460,vw,2008,1500,2850
id_91193,bmw,2016,2300,16800
id_65174,ford,2016,2200,10500
id_67078,kia,2013,800,3400
id_77030,ford,2014,2200,5600
id_94173,ford,2011,2500,2900
id_72916,ford,2013,1800,3500
id_8690,ford,2017,3000,15900
id_78653,ford,2012,3000,4700
id_77425,kia,2008,1000,1050
id_98178,ford,2014,2200,1850
id_1517,bmw,2016,2500,21050
id_97332,kia,2010,1200,2700
id_78757,kia,2009,1000,1500
id_10662,ford,2014,1800,5450
id_90947,kia,2014,800,3150
id_26799,kia,2014,1400,6150
id_96769,ford,2017,2200,11100
id_64932,bmw,2017,3000,28700
id_8672,vw,2008,1200,4100
id_61107,kia,2010,800,1550
id_99352,bmw,2012,4500,18100
id_84220,ford,2014,1600,5600
id_38190,vw,2010,1900,3800
id_21968,kia,2015,1000,4500
id_17940,kia,2008,1400,1050
id_52379,ford,2008,1800,750
id_26699,vw,2013,1200,7100
id_92744,ford,2017,1100,8750
id_46831,vw,2011,2300,6900
id_28769,vw,2012,2300,6400
id_23033,vw,2012,3600,9500
id_8357,bmw,2016,4000,22050
id_5873,bmw,2009,4000,11000
id_14531,vw,2017,1900,13200
id_20780,bmw,2016,1800,21500
id_76287,vw,2012,1500,6500
id_14706,vw,2012,1900,5350
id_5737,ford,2015,1100,7450
id_35717,ford,2012,2000,2700
id_29672,vw,2014,2300,13750
id_69259,vw,2016,1200,10800
id_41332,vw,2012,1200,4200
id_78977,vw,2014,2300,10300
id_55310,ford,2017,1600,8900
id_74344,ford,2014,1400,3100
id_8150,vw,2014,3600,12800
id_93810,vw,2014,3600,11700
id_48234,ford,2016,2500,11300
id_33535,ford,2017,2000,8900
id_84546,vw,2016,1700,14650
id_53671,kia,2013,1400,5150
id_37734,vw,2013,3600,13350
id_11149,ford,2016,1100,8850
id_39036,ford,2013,1800,2700
id_50219,vw,2015,1700,9600
id_57643,vw,2011,1500,5950
id_81441,vw,2015,3600,16600
id_28503,vw,2008,2300,5300
id_77142,vw,2015,2300,11400
id_59749,ford,2013,3000,7150
id_38187,ford,2011,1400,700
id_62233,bmw,2015,2300,17200
id_5226,ford,2013,3000,7000
id_9781,bmw,2012,2300,2300
id_29192,bmw,2011,1800,6550
id_2135,vw,2011,1500,7350
id_19102,vw,2014,1200,6950
id_6516,bmw,2012,3000,12400
id_90994,vw,2015,1200,7950
id_81376,ford,2014,1400,4200
id_54897,bmw,2017,3000,26150
id_27281,bmw,2015,3000,27650
id_8778,vw,2017,1700,13850
id_53394,bmw,2012,2500,12350
id_25179,bmw,2013,1800,12600
id_33359,vw,2011,1900,9250
id_84959,ford,2017,2000,10500
id_66442,bmw,2011,4000,6700
id_82772,vw,2014,1200,5500
id_39262,vw,2011,1700,8250
id_4859,vw,2008,1900,400
id_57669,bmw,2013,4500,18400
id_3589,vw,2009,1200,2450
id_31419,ford,2014,1800,5750
id_71726,ford,2009,1100,850
id_34988,vw,2008,1500,2600
id_57309,bmw,2017,3500,27700
id_14208,ford,2016,1600,9150
id_14681,ford,2017,2500,11850
id_59673,vw,2014,3600,13950
id_9364,ford,2009,1100,850
id_2193,ford,2011,1600,1150
id_62709,vw,2014,2300,9400
id_56110,bmw,2013,4000,15500
id_84885,vw,2013,1500,7800
id_32295,kia,2013,1400,6000
id_70358,ford,2013,1400,3650
id_55923,vw,2013,1200,7050
id_29542,vw,2014,2300,12500
id_67531,bmw,2015,3000,23850
id_83061,ford,2013,1100,4300
id_57503,ford,2009,3000,850
id_3715,ford,2012,2200,5300
id_68037,bmw,2017,3000,28150
id_82486,kia,2011,1000,2600
id_57455,ford,2015,2500,7950
id_63733,vw,2012,2300,8850
id_588,ford,2016,1600,8000
id_1673,ford,2009,3000,2450
id_80329,vw,2013,2300,2850
id_31005,kia,2015,1400,5350
id_64728,vw,2017,1200,10400
id_59017,bmw,2014,4000,20550
id_77314,vw,2010,1200,3800
id_36876,ford,2012,1400,2950
id_35328,kia,2011,1200,2800
id_46238,vw,2015,1700,8250
id_93759,ford,2012,1400,1200
id_11248,ford,2015,1400,5600
id_1859,bmw,2016,4000,21500
id_76425,vw,2013,1700,7800
id_84151,ford,2016,1800,10050
id_54625,kia,2013,1100,5000
id_50010,vw,2009,2300,2250
id_32173,kia,2011,1100,2650
id_11785,bmw,2009,2300,8900
id_81435,ford,2016,2000,10750
id_83752,kia,2010,1100,3050
id_6377,bmw,2014,4000,22900
id_96246,ford,2016,1800,9300
id_41901,kia,2008,1100,1050
id_7628,vw,2014,1700,9800
id_59045,vw,2012,3600,11600
id_63449,kia,2012,1100,4100
id_28864,vw,2015,1500,8900
id_47176,vw,2014,1700,8200
id_56067,bmw,2014,3500,18250
id_28226,ford,2016,2000,9850
id_83505,bmw,2015,1800,19000
id_22590,vw,2010,1900,3800
id_17519,vw,2008,2300,3150
id_7403,bmw,2009,4000,12150
id_3619,vw,2013,1500,7050
id_6761,bmw,2014,1800,13650
id_83318,ford,2012,1400,4900
id_68663,ford,2011,1800,3750
id_67551,ford,2011,3000,2400
id_22357,ford,2017,1600,9600
id_80934,ford,2016,3000,12100
id_4994,bmw,2008,2500,7050
id_69458,bmw,2014,4500,21200
id_69286,ford,2014,2500,4400
id_18140,kia,2011,1100,2300
id_96387,bmw,2010,1800,4600
id_19433,ford,2009,3000,4000
id_54571,ford,2013,2500,5100
id_28791,ford,2016,1600,8500
id_90340,bmw,2012,1800,4750
id_23044,ford,2013,2500,6500
id_87554,bmw,2010,4500,11500
id_45094,ford,2009,2200,850
id_70430,ford,2016,2000,10450
id_70968,bmw,2008,3500,10200
id_7653,kia,2010,1000,1750
id_40635,ford,2014,1600,7350
id_17459,ford,2016,2500,8400
id_17093,vw,2014,1500,8050
id_15844,ford,2016,2000,9100
id_8296,ford,2011,2000,3950
id_12823,ford,2015,2500,7000
id_99891,ford,2014,1600,6300
id_65977,bmw,2012,3000,8000
id_7656,ferrari,2015,4500,88950
id_77789,vw,2017,1200,9650
id_54372,ford,2008,1800,750
id_60147,ford,2008,3000,750
id_20019,bmw,2017,3500,29950
id_5184,ford,2014,2200,7400
id_22334,bmw,2012,1800,9600
id_37257,bmw,2012,3000,11850
id_25004,ford,2008,1800,750
id_19541,bmw,2011,1800,8350
id_97461,bmw,2015,1800,16750
id_16762,vw,2009,2300,6350
id_22381,vw,2012,1500,4550
id_73337,vw,2017,3600,17550
id_1363,ford,2013,2200,8050
id_20548,bmw,2008,3500,4500
id_74661,vw,2010,1900,3800
id_20848,kia,2011,1100,3300
id_17038,vw,2015,1500,10600
id_32100,vw,2011,1500,4300
id_40375,bmw,2010,3500,9350
id_95146,vw,2012,1900,7450
id_55502,kia,2012,1100,2200
id_47839,vw,2009,3600,7300
id_45898,vw,2010,1700,3800
id_66808,kia,2011,1000,1900
id_75120,bmw,2015,2500,20800
id_80791,vw,2015,1700,10400
id_83943,vw,2013,2300,9250
id_40602,vw,2017,1500,9700
id_92330,bmw,2014,2500,15700
id_93695,ford,2012,1800,1200
id_80267,bmw,2012,4000,11500
id_32392,vw,2010,1200,3800
id_312,vw,2014,1900,10750
id_53975,ford,2013,2000,3900
id_23126,ford,2013,1400,1650
id_54510,vw,2017,3600,19050
id_6438,ferrari,2012,3600,51600
id_91754,kia,2010,1000,2000
id_62396,vw,2016,1200,10250
id_58939,bmw,2010,2500,8000
id_50902,vw,2012,1200,5150
id_54424,vw,2011,1700,3450
id_86649,bmw,2012,2300,12650
id_83191,bmw,2008,4000,9350
id_67033,vw,2012,3600,9500
id_32434,vw,2014,1700,10200
id_70826,vw,2010,1200,3850
id_5099,ford,2014,2200,4550
id_17286,bmw,2013,2500,3150
id_60947,vw,2014,2300,7000
id_65017,ford,2011,1100,1450
id_36337,ford,2015,2200,4400
id_8029,vw,2009,3600,9200
id_40698,kia,2008,1200,1100
id_94572,ford,2017,3000,12400
id_41548,vw,2009,1700,4350
id_49963,kia,2015,1100,5900
id_60758,ford,2014,1800,5150
id_90106,ford,2016,2000,9350
id_83747,kia,2012,1100,2950
id_93050,vw,2016,1900,13550
id_49924,ford,2017,3000,11450
id_75182,ford,2010,1600,800
id_52413,vw,2009,1200,4500
id_17386,ford,2010,1400,1000
id_66092,ford,2016,2000,6200
id_43819,kia,2010,1100,800
id_16528,ford,2017,1400,9450
id_98224,ford,2014,1400,5550
id_1380,bmw,2015,3500,21300
id_59986,ford,2011,2500,3400
id_63916,vw,2013,1200,6500
id_45892,vw,2016,1200,10500
id_47888,kia,2015,800,4000
id_33085,vw,2011,1200,5750
id_85479,ford,2013,1400,4150
id_11494,kia,2015,1100,6250
id_55384,ford,2012,1800,1200
id_77333,vw,2008,1500,6300
id_2796,vw,2012,1900,7900
id_34099,ford,2009,1600,150
id_66575,bmw,2014,3500,16000
id_25986,ford,2016,2500,10400
id_13646,kia,2017,1000,6750
id_89381,bmw,2010,4500,11700
id_72731,ford,2017,1100,7400
id_3037,bmw,2015,4000,23700
id_89897,ford,2014,2000,5700
id_98675,vw,2017,2300,12150
id_66854,bmw,2010,4500,5250
id_37334,vw,2017,1900,12600
id_27932,ford,2013,1800,4300
id_9222,ford,2014,1800,6250
id_24821,ford,2009,2500,850
id_59466,ford,2015,1600,6850
id_3522,ford,2009,2000,850
id_12922,vw,2016,1900,11300
id_91428,vw,2008,1500,5100
id_50114,vw,2013,2300,10000
id_74011,vw,2009,1700,1550
id_47514,ford,2016,1100,6750
id_80762,ford,2017,2500,12450
id_13175,ford,2011,2000,3250
id_93332,ferrari,2017,3600,127600
id_37594,ford,2008,2200,800
id_86591,vw,2009,1900,3250
id_16982,vw,2016,1200,8100
id_96322,ford,2011,1400,1800
id_83199,vw,2013,1200,4850
id_40010,vw,2017,1900,14000
id_59992,bmw,2014,3000,20600
id_5995,vw,2016,1500,9900
id_99356,ford,2017,1600,7600
id_49840,bmw,2016,2300,22600
id_14785,vw,2013,2300,8250
id_26971,kia,2008,1400,1100
id_53597,vw,2015,1200,7250
id_47103,vw,2014,1200,8750
id_75667,ford,2013,1400,1650
id_39204,vw,2015,1500,9100
id_98284,vw,2013,1700,6400
id_83502,vw,2010,1700,3850
id_42263,bmw,2008,2500,7400
id_17790,vw,2017,1900,14200
id_91638,kia,2017,800,4900
id_8819,bmw,2012,2300,9900
id_36092,vw,2014,2300,10200
id_32275,vw,2012,1200,3850
id_86320,bmw,2012,3000,14150
id_35268,kia,2015,800,2650
id_43586,bmw,2013,3000,11750
id_50873,bmw,2008,3000,6950
id_97435,ford,2012,1600,4300
id_85696,kia,2010,1000,1550
id_85503,ford,2010,1800,2100
id_17552,vw,2017,3600,17950
id_4434,vw,2011,3600,7100
id_2304,ford,2008,2500,800
id_90559,ford,2012,1800,4150
id_938,bmw,2014,2300,16250
id_87817,vw,2016,1500,9950
id_41037,vw,2015,1200,6650
id_62486,vw,2010,1900,3850
id_12199,vw,2010,1700,3850
id_22352,kia,2017,1400,11050
id_32257,vw,2016,1900,12800
id_94488,ford,2013,1800,5000
id_39484,vw,2014,2300,13050
id_52274,kia,2010,800,1950
id_72744,ferrari,2015,4500,85250
id_7705,ford,2010,1600,1400
id_39417,ford,2016,1100,6150
id_93469,vw,2012,3600,6900
id_76381,kia,2009,1100,1750
id_63263,vw,2010,2300,3850
id_30766,ford,2016,1800,10350
id_63913,ford,2015,1800,7500
id_25749,bmw,2015,4500,13900
id_2978,vw,2013,1500,7500
id_68472,vw,2014,2300,8500
id_73107,vw,2009,1200,4800
id_25658,bmw,2011,1800,9700
id_29381,vw,2015,3600,15450
id_43907,ford,2017,1800,9750
id_31152,kia,2011,1100,2100
id_8019,ford,2013,2000,3900
id_37260,vw,2008,1900,2950
id_5824,ford,2009,3000,2850
id_84160,ford,2017,1100,8700
id_28308,vw,2011,1900,4300
id_52867,vw,2017,2300,15950
id_76454,kia,2008,1000,1100
id_99833,ford,2014,1600,4550
id_10159,ford,2015,3000,9400
id_45966,ford,2015,2000,6600
id_36662,bmw,2016,2500,24400
id_73342,ford,2016,1800,6900
id_41660,bmw,2009,1800,8550
id_29574,vw,2009,1700,4150
id_99100,vw,2017,3600,17350
id_58880,vw,2016,1500,10600
id_44576,ford,2010,1600,2450
id_55676,bmw,2015,3500,21200
id_94797,bmw,2012,2500,9500
id_95447,ford,2015,3000,9200
id_4232,bmw,2017,3000,23800
id_73756,ford,2012,2500,4400
id_20980,ford,2012,1800,3050
id_87257,vw,2010,1200,3850
id_89577,ford,2015,2200,7700
id_32400,vw,2014,1700,6800
id_54808,vw,2012,1900,8600
id_2484,kia,2010,1000,3050
id_43225,bmw,2011,4000,15550
id_20210,bmw,2010,2500,8850
id_38191,vw,2014,3600,14400
id_25058,ford,2013,1400,1650
id_88471,bmw,2014,2300,13200
id_80470,vw,2014,1700,5350
id_40291,bmw,2016,4000,26700
id_60866,bmw,2010,2300,11050
id_65980,ford,2013,2000,3900
id_21181,vw,2017,1700,11450
id_94362,ferrari,2008,5000,38700
id_10588,ford,2017,2200,11650
id_99152,bmw,2014,2300,14650
id_74839,vw,2008,3600,9350
id_35634,bmw,2016,2300,22600
id_51477,bmw,2012,2500,11650
id_43939,bmw,2008,3000,6800
id_18815,kia,2014,800,3750
id_72525,vw,2008,2300,5600
id_4999,vw,2008,1900,3400
id_157,vw,2010,1700,3850
id_96653,vw,2008,1700,1400
id_76667,ford,2011,2500,4000
id_198,bmw,2015,1800,15750
id_69394,ford,2012,3000,2800
id_47402,ford,2009,2200,2700
id_14271,ford,2017,1400,8650
id_12030,ford,2010,1100,2250
id_49026,bmw,2011,3000,5500
id_67995,vw,2010,1200,3850
id_52771,vw,2014,3600,10700
id_48322,vw,2015,1500,8400
id_76967,ferrari,2009,6200,57150
id_28680,ford,2012,1800,1300
id_71286,ford,2009,3000,850
id_46370,vw,2009,1900,7500
id_35460,vw,2010,1700,3850
id_28319,ford,2010,2000,1650
id_46675,ford,2017,2200,11550
id_42866,ford,2011,1400,1500
id_65684,ford,2017,2000,11300
id_42854,vw,2013,1500,8350
id_43963,ferrari,2014,6200,124700
id_39582,ford,2014,2000,7400
id_97023,kia,2012,1400,2450
id_2293,kia,2015,1100,6100
id_3065,ford,2013,2500,6800
id_76507,ford,2012,1600,1300
id_28123,bmw,2014,4000,19450
id_29330,vw,2015,1900,10050
id_25583,ford,2013,2200,5400
id_74804,vw,2016,2300,12300
id_47012,ford,2013,1800,1900
id_1718,ford,2013,1400,4900
id_97966,ford,2015,2200,6350
id_45530,ford,2012,1800,2800
id_65215,bmw,2008,4000,11250
id_69494,vw,2012,1200,5150
id_9892,vw,2010,1700,3900
id_96505,vw,2008,1700,1200
id_46242,bmw,2017,4000,30450
id_63556,bmw,2016,4500,30750
id_22197,vw,2011,1200,3500
id_33343,vw,2010,1200,3900
id_5154,ford,2009,1800,850
id_98263,bmw,2011,2500,9750
id_48220,vw,2015,1900,11000
id_97346,ford,2009,2200,850
id_86053,vw,2014,1500,9100
id_78137,ford,2012,1100,3100
id_73030,vw,2012,1200,4850
id_3749,vw,2012,1500,7700
id_90793,kia,2014,1000,3950
id_82894,ford,2011,2200,3100
id_16826,ford,2011,1600,2700
id_70744,ford,2016,2200,8450
id_12,ford,2010,2000,2050
id_82197,kia,2014,800,3250
id_91093,vw,2016,1200,9500
id_6477,bmw,2010,3500,11750
id_14777,bmw,2008,1800,6300
id_67331,ford,2015,3000,7900
id_94658,ford,2014,1800,6850
id_46953,kia,2010,1400,2100
id_35838,kia,2013,1200,4600
id_81713,vw,2014,1700,9000
id_72646,bmw,2009,3000,8300
id_19496,ferrari,2013,5700,93850
id_39103,ford,2014,1400,4400
id_93099,vw,2008,2300,5550
id_28545,bmw,2013,4500,14000
id_61422,ford,2016,1400,7400
id_90585,vw,2016,2300,14300
id_6745,vw,2012,1500,6700
id_82918,vw,2015,1900,8300
id_96443,bmw,2017,4000,23000
id_20179,bmw,2016,4000,24350
id_45162,vw,2010,1500,3900
id_47900,vw,2012,1500,5450
id_85489,ford,2015,2500,6800
id_60991,kia,2010,1400,4050
id_83677,ford,2013,1100,3700
id_97739,kia,2010,800,1500
id_35566,ford,2010,1100,2350
id_22687,kia,2011,800,850
id_4508,ford,2014,1600,4700
id_32077,bmw,2017,2300,29900
id_95958,ford,2012,1800,1300
id_11661,ford,2015,3000,7000
id_87924,bmw,2010,2500,10400
id_79975,vw,2017,1500,12750
id_64320,vw,2017,1200,10350
id_14539,bmw,2015,1800,3200
id_8105,bmw,2008,2300,6550
id_55148,ford,2015,2000,6600
id_3431,ford,2009,1800,850
id_36328,bmw,2017,4000,32600
id_32203,ford,2014,2500,5450
id_44500,ford,2009,2000,850
id_94466,bmw,2010,1800,6950
id_22259,vw,2013,1900,9150
id_56406,bmw,2013,2300,8550
id_89439,vw,2010,1900,3900
id_42520,kia,2016,1400,8950
id_79000,kia,2015,1100,6950
id_76929,vw,2014,1500,9250
id_36394,vw,2011,2300,2200
id_60736,ford,2012,2500,1300
id_46245,bmw,2017,2300,26600
id_25766,vw,2011,1900,5550
id_92869,bmw,2012,3000,13650
id_38200,ford,2016,1100,7100
id_7397,bmw,2013,3500,17800
id_56670,ford,2009,2500,2950
id_91357,ford,2009,3000,850
id_37439,vw,2011,1700,7050
id_37426,ford,2015,3000,10200
id_19014,ford,2015,3000,10700
id_63644,vw,2009,1700,5000
id_43644,ford,2012,1800,1300
id_42708,ford,2016,1100,4200
id_48829,bmw,2014,3500,11000
id_24908,vw,2017,1500,11450
id_14800,ford,2009,3000,850
id_15512,ferrari,2014,5700,110800
id_2288,ford,2010,1600,700
id_96750,bmw,2013,4500,25050
id_4598,vw,2012,1500,7900
id_79160,ford,2016,1600,8250
id_30064,kia,2013,1000,2000
id_41976,bmw,2011,2500,9950
id_67961,ford,2009,3000,3750
id_87425,ford,2011,2000,4850
id_47025,ford,2011,1800,4150
id_94238,vw,2011,3600,9750
id_40492,bmw,2012,4000,14350
id_53344,ford,2011,2000,3150
id_23938,bmw,2016,3000,26000
id_12497,bmw,2015,4500,28550
id_96834,vw,2011,2300,5500
id_826,ferrari,2009,6200,9650
id_6384,bmw,2016,4000,17850
id_54651,vw,2017,3600,21200
id_40824,vw,2009,1500,4050
id_27204,ford,2012,1600,3650
id_30937,ford,2013,1100,3300
id_15295,vw,2010,1200,3900
id_90894,ford,2014,1600,6400
id_21290,vw,2016,1900,12100
id_81215,ford,2017,1600,10700
id_10705,vw,2014,1700,8450
id_78532,vw,2009,1200,1350
id_45275,ford,2015,3000,7650
id_93593,vw,2013,3600,14050
id_15396,ford,2014,1800,3850
id_83917,ford,2010,2000,1650
id_26124,kia,2011,1200,1450
id_34820,vw,2015,2300,12650
id_54416,vw,2011,1500,5600
id_90309,bmw,2010,3000,9900
id_48942,ford,2015,1600,5700
id_99287,vw,2008,1700,1800
id_21548,vw,2011,1200,3750
id_10969,vw,2009,3600,9000
id_6676,ford,2014,1400,5500
id_63856,bmw,2012,3500,3550
id_11891,bmw,2016,4000,22750
id_20779,bmw,2008,3500,4200
id_15618,ford,2009,2500,850
id_63348,bmw,2016,3000,25000
id_91255,bmw,2012,1800,9950
id_26670,ford,2011,1600,2400
id_67479,ford,2017,3000,15100
id_738,bmw,2009,4000,6700
id_26982,bmw,2009,3500,9100
id_77815,vw,2011,2300,4400
id_65080,vw,2013,1900,8350
id_43415,kia,2010,1400,2800
id_93683,vw,2010,2300,3900
id_71239,bmw,2014,2300,16350
id_21765,vw,2008,1200,2000
id_22146,bmw,2016,4000,28250
